0.288 	 0.024434 	 1.023161 	 0.25 
0.289 	 0.024601 	 1.022828 	 0.25 
0.290 	 0.024768 	 1.022495 	 0.25 
0.291 	 0.024934 	 1.022162 	 0.25 
0.292 	 0.025101 	 1.021829 	 0.25 
0.293 	 0.025267 	 1.021497 	 0.25 
0.294 	 0.025433 	 1.021165 	 0.25 
0.295 	 0.025599 	 1.020834 	 0.25 
0.296 	 0.025766 	 1.020503 	 0.25 
0.297 	 0.025932 	 1.020172 	 0.25 
0.298 	 0.026097 	 1.019842 	 0.25 
0.299 	 0.026263 	 1.019513 	 0.25 
0.300 	 0.026429 	 1.019184 	 0.25 
0.301 	 0.026594 	 1.018856 	 0.25 
0.302 	 0.026759 	 1.018529 	 0.25 
0.303 	 0.026925 	 1.018203 	 0.25 
0.304 	 0.027089 	 1.017877 	 0.25 
0.305 	 0.027254 	 1.017553 	 0.25 
0.306 	 0.027419 	 1.017229 	 0.25 
0.307 	 0.027583 	 1.016906 	 0.25 
0.308 	 0.027747 	 1.016585 	 0.25 
0.309 	 0.027911 	 1.016264 	 0.25 
0.310 	 0.028075 	 1.015945 	 0.25 
0.311 	 0.028238 	 1.015627 	 0.25 
0.312 	 0.028401 	 1.015310 	 0.25 
0.313 	 0.028564 	 1.014994 	 0.25 
0.314 	 0.028727 	 1.014680 	 0.25 
0.315 	 0.028889 	 1.014367 	 0.25 
0.316 	 0.029051 	 1.014056 	 0.25 
0.317 	 0.029213 	 1.013746 	 0.25 
0.318 	 0.029374 	 1.013437 	 0.25 
0.319 	 0.029535 	 1.013130 	 0.25 
0.320 	 0.029696 	 1.012825 	 0.25 
0.321 	 0.029856 	 1.012522 	 0.25 
0.322 	 0.030016 	 1.012220 	 0.25 
0.323 	 0.030176 	 1.011920 	 0.25 
0.324 	 0.030335 	 1.011621 	 0.25 
0.325 	 0.030494 	 1.011325 	 0.25 
0.326 	 0.030652 	 1.011030 	 0.25 
0.327 	 0.030811 	 1.010738 	 0.25 
0.328 	 0.030968 	 1.010447 	 0.25 
0.329 	 0.031126 	 1.010159 	 0.25 
0.330 	 0.031282 	 1.009872 	 0.25 
0.331 	 0.031439 	 1.009588 	 0.25 
0.332 	 0.031595 	 1.009306 	 0.25 
0.333 	 0.031750 	 1.009026 	 0.25 
0.334 	 0.031905 	 1.008748 	 0.25 
0.335 	 0.032060 	 1.008473 	 0.25 
0.336 	 0.032214 	 1.008199 	 0.25 
0.337 	 0.032368 	 1.007929 	 0.25 
0.338 	 0.032521 	 1.007661 	 0.25 
0.339 	 0.032674 	 1.007395 	 0.25 
0.340 	 0.032826 	 1.007132 	 0.25 
0.341 	 0.032977 	 1.006871 	 0.25 
0.342 	 0.033129 	 1.006613 	 0.25 
0.343 	 0.033279 	 1.006357 	 0.25 
0.344 	 0.033429 	 1.006104 	 0.25 
0.345 	 0.033579 	 1.005854 	 0.25 
0.346 	 0.033728 	 1.005607 	 0.25 
0.347 	 0.033876 	 1.005362 	 0.25 
0.348 	 0.034024 	 1.005121 	 0.25 
0.349 	 0.034171 	 1.004882 	 0.25 
0.350 	 0.034317 	 1.004646 	 0.25 
0.351 	 0.034463 	 1.004413 	 0.25 
0.352 	 0.034609 	 1.004183 	 0.25 
0.353 	 0.034754 	 1.003956 	 0.25 
0.354 	 0.034898 	 1.003732 	 0.25 
0.355 	 0.035041 	 1.003512 	 0.25 
0.356 	 0.035184 	 1.003294 	 0.25 
0.357 	 0.035326 	 1.003080 	 0.25 
0.358 	 0.035468 	 1.002868 	 0.25 
0.359 	 0.035609 	 1.002660 	 0.25 
0.360 	 0.035749 	 1.002456 	 0.25 
0.361 	 0.035889 	 1.002254 	 0.25 
0.362 	 0.036028 	 1.002056 	 0.25 
0.363 	 0.036166 	 1.001861 	 0.25 
0.364 	 0.036304 	 1.001670 	 0.25 
0.365 	 0.036440 	 1.001482 	 0.25 
0.366 	 0.036577 	 1.001298 	 0.25 
0.367 	 0.036712 	 1.001117 	 0.25 
0.368 	 0.036847 	 1.000940 	 0.25 
0.369 	 0.036981 	 1.000766 	 0.25 
0.370 	 0.037114 	 1.000596 	 0.25 
0.371 	 0.037247 	 1.000430 	 0.25 
0.372 	 0.037378 	 1.000267 	 0.25 
0.373 	 0.037509 	 1.000108 	 0.25 
